"colony_id","location","surveyyear","period","method","transect","species","category","code","code_meaning","extent","notes"
"250326BPTT2092412","Black Point",2025,"PBL","belt-50cm","2","Porites astreoides","Macroalgae","LOBO","Lobophora spp.",3,"green"
"250326BPTT2092413","Black Point",2025,"PBL","belt-50cm","2","Porites astreoides","Macroalgae","DICT","Dictyota spp.",10,"green"
"250326BPTT2092414","Black Point",2025,"PBL","belt-50cm","2","Porites astreoides","Macroalgae","DICT","Dictyota spp.",25,NA
"250326BPTT2092415","Black Point",2025,"PBL","belt-50cm","2","Siderastrea siderea","Cyanobacteria","CYAN","Cyanobacteria",10,NA
"250326BPTT2092415","Black Point",2025,"PBL","belt-50cm","2","Siderastrea siderea","Sponge","ROPE","Rope sponge",12,NA
"250326BPTT2092416","Black Point",2025,"PBL","belt-50cm","2","Porites astreoides","Cyanobacteria","CYAN","Cyanobacteria",20,"recent mort from bites"
"250326BPTT2092416","Black Point",2025,"PBL","belt-50cm","2","Porites astreoides","Damselfish","SLEUC","Stegastes leucostictus",2,"recent mort from bites"
"250326BPTT2092416","Black Point",2025,"PBL","belt-50cm","2","Porites astreoides","Predation","BITES","Bites",5,"recent mort from bites"
"250326BPTT2092417","Black Point",2025,"PBL","belt-50cm","2","Porites astreoides","Cyanobacteria","CYAN","Cyanobacteria",85,NA
"250326BPTT2092418","Black Point",2025,"PBL","belt-50cm","2","Porites astreoides","Cyanobacteria","CYAN","Cyanobacteria",80,NA
"250326BPTT2092419","Black Point",2025,"PBL","belt-50cm","2","Stephanocoenia intersepta","Cyanobacteria","CYAN","Cyanobacteria",30,"recent mort from bites"
"250326BPTT2092419","Black Point",2025,"PBL","belt-50cm","2","Stephanocoenia intersepta","Damselfish","SLEUC","Stegastes leucostictus",1,"recent mort from bites"
"250326BPTT2092419","Black Point",2025,"PBL","belt-50cm","2","Stephanocoenia intersepta","Predation","BITES","Bites",10,"recent mort from bites"
"250326BPTT2092420","Black Point",2025,"PBL","belt-50cm","2","Porites astreoides",NA,NA,NA,0,NA
"250326BPTT2092421","Black Point",2025,"PBL","belt-50cm","2","Agaricia humilis","Macroalgae","FIL","Filamentous turf",10,NA
"250326BPTT2092422","Black Point",2025,"PBL","belt-50cm","2","Porites astreoides","Macroalgae","FIL","Filamentous turf",6,NA
"250326BPTT2092422","Black Point",2025,"PBL","belt-50cm","2","Porites astreoides","Sponge","ENSP","Encrusting sponge",18,NA
"250326BPTT2092423","Black Point",2025,"PBL","belt-50cm","2","Orbicella annularis","Damselfish","SPLAN","Stegastes planifrons",1,"recent mort from bites"
"250326BPTT2092423","Black Point",2025,"PBL","belt-50cm","2","Orbicella annularis","Macroalgae","DICT","Dictyota spp.",3,"recent mort from bites"
"250326BPTT2092423","Black Point",2025,"PBL","belt-50cm","2","Orbicella annularis","Predation","BITES","Bites",15,"recent mort from bites"
"250326BPTT2092423","Black Point",2025,"PBL","belt-50cm","2","Orbicella annularis","Sponge","CLIO","Cliothosa delitrix (formerly Cliona delitrix)",15,"recent mort from bites"
"250326BPTT2092424","Black Point",2025,"PBL","belt-50cm","2","Porites astreoides",NA,NA,NA,0,NA
"250326BPTT2092425","Black Point",2025,"PBL","belt-50cm","2","Stephanocoenia intersepta","Sponge","CLIO","Cliothosa delitrix (formerly Cliona delitrix)",15,NA
"250326BPTT2092426","Black Point",2025,"PBL","belt-50cm","2","Siderastrea siderea","Macroalgae","DICT","Dictyota spp.",15,NA
"250326BPTT2092427","Black Point",2025,"PBL","belt-50cm","2","Porites astreoides","Cyanobacteria","CYAN","Cyanobacteria",25,"green"
"250326BPTT2092428","Black Point",2025,"PBL","belt-50cm","2","Orbicella annularis","Cyanobacteria","CYAN","Cyanobacteria",15,NA
"250326BPTT2092428","Black Point",2025,"PBL","belt-50cm","2","Orbicella annularis","Sponge","CLIO","Cliothosa delitrix (formerly Cliona delitrix)",15,NA
"250326BPTT2092429","Black Point",2025,"PBL","intercept","2","Porites astreoides","Macroalgae","DICT","Dictyota spp.",8,"green"
"250326BPTT2092430","Black Point",2025,"PBL","intercept","2","Siderastrea siderea","Cyanobacteria","CYAN","Cyanobacteria",25,NA
"250326BPTT2092431","Black Point",2025,"PBL","intercept","2","Porites porites","Macroalgae","DICT","Dictyota spp.",10,NA
"250326BPTT2092432","Black Point",2025,"PBL","intercept","2","Porites astreoides","Damselfish","SPLAN","Stegastes planifrons",1,"recent mort from bites"
"250326BPTT2092432","Black Point",2025,"PBL","intercept","2","Porites astreoides","Predation","BITES","Bites",10,"recent mort from bites"
"250326BPTT2092433","Black Point",2025,"PBL","intercept","2","Porites astreoides","Sponge","SPO","Sponge",3,"green"
"250326BPTT3089379","Black Point",2025,"PBL","intercept","3","Porites astreoides",NA,NA,NA,0,NA
"250326BPTT3089380","Black Point",2025,"PBL","intercept","3","Orbicella species complex",NA,NA,NA,0,NA
"250326BPTT3089381","Black Point",2025,"PBL","intercept","3","Stephanocoenia intersepta","Macroalgae","MACA","Macroalgae",10,NA
"250326BPTT3089381","Black Point",2025,"PBL","intercept","3","Stephanocoenia intersepta","Other","SED","Sediment",20,NA
"250326BPTT3089381","Black Point",2025,"PBL","intercept","3","Stephanocoenia intersepta","Other","SI",NA,5,NA
"250326BPTT3089382","Black Point",2025,"PBL","intercept","3","Agaricia lamarcki","Cyanobacteria","CYAN","Cyanobacteria",5,NA
"250326BPTT3089382","Black Point",2025,"PBL","intercept","3","Agaricia lamarcki","Gorgonian","ERYTH","Erythropodium caribaeorum",10,NA
"250326BPTT3089382","Black Point",2025,"PBL","intercept","3","Agaricia lamarcki","Sponge","SPO","Sponge",10,NA
"250326BPTT3089383","Black Point",2025,"PBL","intercept","3","Porites astreoides","Macroalgae","DICT","Dictyota spp.",10,NA
"250326BPTT3089384","Black Point",2025,"PBL","intercept","3","Porites astreoides","Macroalgae","DICT","Dictyota spp.",5,NA
"250326BPTT3089385","Black Point",2025,"PBL","belt-50cm","3","Siderastrea siderea","Macroalgae","DICT","Dictyota spp.",5,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS; mortality from sponge"
"250326BPTT3089385","Black Point",2025,"PBL","belt-50cm","3","Siderastrea siderea","Sponge","SPO","Sponge",10,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS; mortality from sponge"
"250326BPTT3089386","Black Point",2025,"PBL","belt-50cm","3","Siderastrea siderea","Other","SED","Sediment",2,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089387","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Macroalgae","DICT","Dictyota spp.",2,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089388","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides",NA,NA,NA,0,NA
"250326BPTT3089389","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Macroalgae","MACA","Macroalgae",10,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089390","Black Point",2025,"PBL","belt-50cm","3","Stephanocoenia intersepta","Cyanobacteria","CYAN","Cyanobacteria",15,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089390","Black Point",2025,"PBL","belt-50cm","3","Stephanocoenia intersepta","Macroalgae","FIL","Filamentous turf",10,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089391","Black Point",2025,"PBL","belt-50cm","3","Stephanocoenia intersepta","Other","SED","Sediment",2,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089392","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Sponge","SPO","Sponge",5,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089393","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Macroalgae","FIL","Filamentous turf",10,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089394","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Macroalgae","MACA","Macroalgae",6,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089394","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Other","SED","Sediment",2,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089395","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Macroalgae","MACA","Macroalgae",5,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089395","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Sponge","SPO","Sponge",2,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089396","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Macroalgae","MACA","Macroalgae",10,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089396","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Other","SED","Sediment",1,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089397","Black Point",2025,"PBL","belt-50cm","3","Stephanocoenia intersepta","Cyanobacteria","CYAN","Cyanobacteria",5,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089397","Black Point",2025,"PBL","belt-50cm","3","Stephanocoenia intersepta","Macroalgae","DICT","Dictyota spp.",5,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089397","Black Point",2025,"PBL","belt-50cm","3","Stephanocoenia intersepta","Other","SED","Sediment",2,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089398","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Cyanobacteria","CYAN","Cyanobacteria",5,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089398","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Macroalgae","FIL","Filamentous turf",5,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089398","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Macroalgae","CALG","Crustose coralline algae",10,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089398","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Sponge","SPO","Sponge",10,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089399","Black Point",2025,"PBL","belt-50cm","3","Stephanocoenia intersepta","Cyanobacteria","CYAN","Cyanobacteria",10,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089399","Black Point",2025,"PBL","belt-50cm","3","Stephanocoenia intersepta","Macroalgae","MACA","Macroalgae",10,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089399","Black Point",2025,"PBL","belt-50cm","3","Stephanocoenia intersepta","Macroalgae","DICT","Dictyota spp.",5,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089400","Black Point",2025,"PBL","belt-50cm","3","Stephanocoenia intersepta","Cyanobacteria","CYAN","Cyanobacteria",15,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089400","Black Point",2025,"PBL","belt-50cm","3","Stephanocoenia intersepta","Gorgonian","ERYTH","Erythropodium caribaeorum",20,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089400","Black Point",2025,"PBL","belt-50cm","3","Stephanocoenia intersepta","Macroalgae","FIL","Filamentous turf",10,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089401","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Cyanobacteria","CYAN","Cyanobacteria",10,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089401","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Other","SED","Sediment",45,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089401","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Sponge","ROPE","Rope sponge",15,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089402","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Cyanobacteria","CYAN","Cyanobacteria",15,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089402","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Gorgonian","ERYTH","Erythropodium caribaeorum",2,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089402","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Macroalgae","FIL","Filamentous turf",10,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089402","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Other","SED","Sediment",5,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089403","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Cyanobacteria","CYAN","Cyanobacteria",10,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089403","Black Point",2025,"PBL","belt-50cm","3","Porites astreoides","Sponge","SPO","Sponge",5,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089404","Black Point",2025,"PBL","belt-50cm","3","Siderastrea siderea","Cyanobacteria","CYAN","Cyanobacteria",10,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089404","Black Point",2025,"PBL","belt-50cm","3","Siderastrea siderea","Macroalgae","DICT","Dictyota spp.",5,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089404","Black Point",2025,"PBL","belt-50cm","3","Siderastrea siderea","Sponge","CLIO","Cliothosa delitrix (formerly Cliona delitrix)",5,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
"250326BPTT3089404","Black Point",2025,"PBL","belt-50cm","3","Siderastrea siderea","Sponge","ROPE","Rope sponge",15,"added interactions to SINT with the measurements of 19,13, and 5 cm. PAST with length of 6 and width of 5.5, changed height from 3 to 4. -ALS"
